Entity,Code,Day,people_vaccinated_per_hundred,05-09,10-14,15-17,18-24,25-49,50-59,60-69,70-79,80+
Belgium,BEL,30-03-2022,78.53,0,0,0,0,0,0,0,0,0
Belgium,BEL,31-03-2022,78.53,0,0,0,0,0,0,0,0,0
Belgium,BEL,01-04-2022,78.53,0,0,0,0,0,0,0,0,0
Belgium,BEL,02-04-2022,78.54,0,0,0,0,0,0,0,0,0
Belgium,BEL,03-04-2022,78.54,0,0,0,0,0,0,0,0,0
Belgium,BEL,04-04-2022,78.54,0,0,0,0,0,0,0,0,0
Belgium,BEL,05-04-2022,78.54,0,0,0,0,0,0,0,0,0
Belgium,BEL,06-04-2022,78.54,0,0,0,0,0,0,0,0,0
Belgium,BEL,07-04-2022,78.54,0,0,0,0,0,0,0,0,0
Belgium,BEL,08-04-2022,78.54,0,0,0,0,0,0,0,0,0
Belgium,BEL,09-04-2022,78.55,0,0,0,0,0,0,0,0,0
Belgium,BEL,10-04-2022,78.55,0,0,0,0,0,0,0,0,0
Belgium,BEL,11-04-2022,78.55,0,0,0,0,0,0,0,0,0
Belgium,BEL,12-04-2022,78.55,0,0,0,0,0,0,0,0,0
Belgium,BEL,13-04-2022,78.55,0,0,0,0,0,0,0,0,0
Belgium,BEL,14-04-2022,78.55,0,0,0,0,0,0,0,0,0
Belgium,BEL,15-04-2022,78.56,0,0,0,0,0,0,0,0,0
Belgium,BEL,16-04-2022,78.56,0,0,0,0,0,0,0,0,0
Belgium,BEL,17-04-2022,78.56,0,0,0,0,0,0,0,0,0
Belgium,BEL,18-04-2022,78.56,0,0,0,0,0,0,0,0,0
Belgium,BEL,19-04-2022,78.56,0,0,0,0,0,0,0,0,0
Belgium,BEL,20-04-2022,78.57,0,0,0,0,0,0,0,0,0
Belgium,BEL,21-04-2022,78.57,0,0,0,0,0,0.01,0,0.01,0.01
Belgium,BEL,22-04-2022,78.57,0,0,0,0.01,0.01,0.02,0.02,0.03,0.01
Belgium,BEL,23-04-2022,78.57,0,0,0,0.01,0.03,0.04,0.04,0.05,0.04
Belgium,BEL,24-04-2022,78.57,0,0,0,0.08,0.19,0.3,0.27,0.24,0.14
Belgium,BEL,25-04-2022,78.57,0,0.78,1.47,1.01,1.19,1.24,1.14,0.84,0.55
Belgium,BEL,26-04-2022,78.57,0,0.78,1.47,1.12,1.44,1.73,1.76,2.2,1.69
Belgium,BEL,27-04-2022,78.58,0,0.78,1.47,1.25,1.8,2.47,2.88,4.76,3.74
Belgium,BEL,28-04-2022,78.58,0,0.78,1.48,1.34,2.07,3.08,3.74,6.71,5.37
Belgium,BEL,29-04-2022,78.58,0,0.78,1.48,1.6,2.77,4.27,5.4,10.1,8.19
Belgium,BEL,30-04-2022,78.58,0,0.78,1.48,2.17,4.29,6.43,8.4,14.52,11.74
Belgium,BEL,01-05-2022,78.58,0,0.78,1.48,3.12,6.35,9.2,12.9,19.68,15.53
Belgium,BEL,02-05-2022,78.58,0,0.78,1.49,4.38,8.77,12.59,17.79,24.53,19.42
Belgium,BEL,03-05-2022,78.59,0,0.78,1.52,5.76,10.58,14.84,20.51,27.24,21.68
Belgium,BEL,04-05-2022,78.59,0,0.79,1.54,7.38,12.53,16.92,22.93,29.38,23.54
Belgium,BEL,05-05-2022,78.59,0.01,0.8,1.57,10.42,16.37,20.68,27.11,32.99,26.31
Belgium,BEL,06-05-2022,78.59,0.01,0.8,1.59,13.37,19.9,24.3,30.9,36.43,29.13
Belgium,BEL,07-05-2022,78.59,0.01,0.8,1.61,16.32,22.73,27.09,33.86,38.96,31.43
Belgium,BEL,08-05-2022,78.59,0.01,0.8,1.64,18.94,24.78,29.16,35.91,40.71,33.06
Belgium,BEL,09-05-2022,78.59,0.01,0.8,1.64,20.59,26.07,30.45,37.23,41.75,34
Belgium,BEL,10-05-2022,78.59,0.01,0.8,1.66,21.81,27.11,31.53,38.26,42.53,34.73
Belgium,BEL,11-05-2022,78.6,0.01,0.81,1.67,22.58,27.69,32.12,38.83,43.01,35.21
Belgium,BEL,12-05-2022,78.6,0.01,0.81,1.69,23.19,28.2,32.64,39.28,43.36,35.53
Belgium,BEL,13-05-2022,78.6,0.01,0.83,1.79,23.71,28.59,32.99,39.6,43.65,35.78
Belgium,BEL,14-05-2022,78.6,0.01,0.86,1.88,24.1,28.87,33.23,39.81,43.83,35.99
Belgium,BEL,15-05-2022,78.6,0.01,0.88,1.98,24.45,29.11,33.47,40.01,44.01,36.23
Belgium,BEL,16-05-2022,78.6,0.01,0.9,2.06,24.74,29.31,33.67,40.19,44.15,36.37
Belgium,BEL,17-05-2022,78.6,0.01,0.91,2.13,24.96,29.46,33.82,40.32,44.27,36.5
Belgium,BEL,18-05-2022,78.6,0.01,0.92,2.2,25.11,29.58,33.94,40.44,44.35,36.6
Belgium,BEL,19-05-2022,78.6,0.01,0.94,2.24,25.22,29.67,34.03,40.52,44.43,36.66
Belgium,BEL,20-05-2022,78.61,0.01,0.95,2.28,25.32,29.76,34.12,40.6,44.49,36.72
Belgium,BEL,21-05-2022,78.61,0.01,0.96,2.31,25.44,29.86,34.22,40.69,44.56,36.79
Belgium,BEL,22-05-2022,78.61,0.01,0.96,2.34,25.53,29.94,34.29,40.75,44.61,36.81
Belgium,BEL,23-05-2022,78.61,0.01,0.96,2.36,25.6,30.02,34.36,40.81,44.65,36.85
Croatia,HRV,25-01-2021,0.29,0.01,0.98,2.39,25.67,30.09,34.43,40.88,44.69,36.88
Croatia,HRV,01-02-2021,0.61,0.01,0.98,2.42,25.75,30.15,34.49,40.93,44.73,36.94
Croatia,HRV,03-02-2021,0.71,0.01,0.99,2.44,25.81,30.2,34.53,40.97,44.76,36.97
Croatia,HRV,04-02-2021,0.88,0.01,1,2.48,25.86,30.24,34.57,41,44.78,36.99
Croatia,HRV,09-02-2021,1.03,0.01,1.01,2.51,25.92,30.29,34.61,41.03,44.8,37.01
Croatia,HRV,11-02-2021,1.18,0.01,1.01,2.52,25.95,30.32,34.63,41.05,44.81,37.02
Croatia,HRV,15-02-2021,1.29,0.01,1.01,2.54,26.01,30.36,34.66,41.07,44.83,37.04
Croatia,HRV,18-02-2021,1.35,0.01,1.02,2.56,26.07,30.41,34.7,41.11,44.85,37.06
Croatia,HRV,22-02-2021,1.42,0,0,0,0,0,0,0,0,0
Croatia,HRV,24-02-2021,1.43,0,0,0,0,0,0,0,0,0
Croatia,HRV,25-02-2021,1.43,0,0,0,0,0,0,0,0,0
Croatia,HRV,01-03-2021,1.47,0,0,0,0,0,0,0,0,0
Croatia,HRV,04-03-2021,1.47,0,0,0,0,0,0,0,0,0
Croatia,HRV,08-03-2021,1.54,0,0,0,0,0,0,0,0,0
Croatia,HRV,12-03-2021,1.65,0,0,0,0,0,0,0,0,0
Croatia,HRV,19-03-2021,1.87,0,0,0,0,0,0,0,0,0
Croatia,HRV,22-03-2021,1.94,0,0,0,0,0,0,0,0,0
Croatia,HRV,26-03-2021,1.98,0,0,0,0,0,0,0,0,0
Croatia,HRV,28-03-2021,2,0,0,0,0,0,0,0,0,0
Croatia,HRV,31-03-2021,2.19,0,0,0,0,0,0,0,0,0
Croatia,HRV,01-04-2021,2.26,0,0,0,0,0,0,0,0,0
Croatia,HRV,02-04-2021,2.35,0,0,0,0,0,0,0,0,0
Croatia,HRV,04-04-2021,2.41,0,0,0,0,0,0,0,0,0
Croatia,HRV,06-04-2021,2.43,0,0,0,0,0,0,0,0,0
Croatia,HRV,07-04-2021,2.47,0,0,0,0,0,0,0,0,0
Croatia,HRV,08-04-2021,2.51,0,0,0,0,0,0,0,0,0
Croatia,HRV,09-04-2021,2.62,0,0,0,0,0,0,0,0,0
Croatia,HRV,10-04-2021,2.71,0,0,0,0,0,0,0,0,0
Croatia,HRV,11-04-2021,2.71,0,0,0,0,0,0,0,0,0
Croatia,HRV,12-04-2021,2.73,0,0,0,0,0,0,0,0,0
Croatia,HRV,13-04-2021,2.79,0,0,0,0,0,0,0,0,0
Croatia,HRV,14-04-2021,2.87,0,0,0,0,0,0,0,0,0
Croatia,HRV,15-04-2021,3.05,0,0,0,0,0,0,0,0,0
Croatia,HRV,16-04-2021,3.24,0,0,0,0,0,0,0,0,0
Croatia,HRV,17-04-2021,3.4,0,0,0,0,0,0,0,0,0
Croatia,HRV,18-04-2021,3.42,0,0,0,0,0,0,0,0,0
Croatia,HRV,19-04-2021,3.46,0,0,0,0,0,0,0,0,0
Croatia,HRV,20-04-2021,3.52,0,0,0,0,0,0,0,0,0
Croatia,HRV,21-04-2021,3.63,0,0,0,0,0,0,0,0,0
Croatia,HRV,22-04-2021,3.75,0,0,0,0,0,0,0,0,0
Croatia,HRV,23-04-2021,3.88,0,0,0,0,0,0,0,0,0
Croatia,HRV,24-04-2021,4.04,0,0,0,0,0,0,0,0,0
Croatia,HRV,25-04-2021,4.13,0,0,0,0,0,0,0,0,0
Croatia,HRV,26-04-2021,4.16,0,0,0,0,0,0,0,0,0
Croatia,HRV,27-04-2021,4.25,0,0,0,0.05,0.19,0.27,0.25,0.1,0.1
Croatia,HRV,28-04-2021,4.34,0,0,0,0.12,0.48,0.73,0.72,0.38,0.6
Croatia,HRV,29-04-2021,4.65,0,0,0,0.18,0.7,1.07,1.11,0.76,1.24
Croatia,HRV,30-04-2021,4.87,0,0,0,0.22,0.87,1.34,1.47,1.36,2.13
Croatia,HRV,01-05-2021,4.91,0,0,0,0.27,1,1.54,1.82,2.3,3.46
Croatia,HRV,02-05-2021,4.92,0,0,0.01,0.31,1.12,1.75,2.23,3.45,5.02
Croatia,HRV,03-05-2021,5.01,0,0,0.01,0.37,1.3,2.13,3.11,5.8,7.5
Croatia,HRV,04-05-2021,5.14,0,0,0.01,0.46,1.55,2.63,4.32,8.57,10.38
Croatia,HRV,05-05-2021,5.35,0,0,0.02,0.58,1.82,3.19,5.72,11.49,13.02
Croatia,HRV,06-05-2021,5.61,0,0,0.02,0.81,2.4,4.32,8.53,16.74,17.64
Croatia,HRV,07-05-2021,5.96,0,0,0.03,1.41,3.8,6.34,12.25,22.23,22.33
Croatia,HRV,08-05-2021,6.13,0,0,0.08,2.61,5.94,9.29,17.04,28.75,27.16
Croatia,HRV,09-05-2021,6.18,0,0,0.11,4.21,8.39,12.58,21.84,34.17,30.55
Croatia,HRV,10-05-2021,6.36,0,0.01,0.17,6.19,11.21,16.41,27.1,39.12,33.39
Croatia,HRV,11-05-2021,6.55,0,0.01,0.24,8.47,14.1,19.93,31.81,43.73,36.1
Croatia,HRV,13-05-2021,7.06,0,0.01,0.31,11.18,16.21,22.3,34.5,46.06,37.47
Croatia,HRV,14-05-2021,7.37,0,0.02,0.45,15.1,19.23,25.93,38.09,48.88,39.2
Croatia,HRV,15-05-2021,7.54,0,0.03,0.5,18.83,23.41,30.18,42.39,52.05,41.24
Croatia,HRV,16-05-2021,7.55,0,0.03,0.54,21.52,26.3,32.93,45.31,54.34,42.97
Croatia,HRV,17-05-2021,7.79,0,0.03,0.56,23.59,28.01,34.5,46.91,55.54,43.99
Croatia,HRV,18-05-2021,8.04,0,0.04,0.59,25.28,29.28,35.61,47.94,56.3,44.66
Croatia,HRV,19-05-2021,8.35,0,0.04,0.61,25.81,29.77,36.1,48.39,56.61,45
Croatia,HRV,21-05-2021,9.6,0,0.04,0.64,26,30.03,36.35,48.6,56.81,45.24
Croatia,HRV,22-05-2021,9.83,0,0.05,0.65,26.12,30.17,36.5,48.73,56.93,45.39
Croatia,HRV,23-05-2021,9.84,0,0.05,0.65,26.22,30.31,36.63,48.83,57.05,45.55
Croatia,HRV,24-05-2021,10.05,0,0.06,0.69,26.32,30.41,36.71,48.91,57.13,45.65
Croatia,HRV,25-05-2021,10.07,0,0.1,0.87,26.4,30.51,36.78,48.97,57.2,45.71
Croatia,HRV,26-05-2021,10.39,0,0.12,1,26.5,30.61,36.86,49.04,57.29,45.84
Croatia,HRV,27-05-2021,10.93,0,0.15,1.12,26.57,30.71,36.93,49.11,57.39,45.97
Croatia,HRV,28-05-2021,11.46,0,0.17,1.2,26.66,30.81,37.02,49.17,57.49,46.06
Croatia,HRV,29-05-2021,11.72,0,0.19,1.27,26.78,30.91,37.09,49.23,57.53,46.09
Croatia,HRV,30-05-2021,11.72,0,0.2,1.34,26.84,31,37.16,49.28,57.55,46.11
Croatia,HRV,31-05-2021,12.08,0,0.22,1.37,26.9,31.09,37.21,49.33,57.58,46.13
Croatia,HRV,01-06-2021,12.49,0,0.23,1.4,26.95,31.16,37.27,49.38,57.61,46.15
Croatia,HRV,02-06-2021,13.11,0,0.23,1.42,26.98,31.22,37.31,49.41,57.63,46.17
Croatia,HRV,03-06-2021,13.18,0,0.23,1.45,27.02,31.27,37.34,49.44,57.64,46.18
Croatia,HRV,04-06-2021,13.62,0,0.24,1.47,27.06,31.31,37.36,49.47,57.65,46.19
Croatia,HRV,05-06-2021,13.83,0,0.24,1.49,27.1,31.35,37.39,49.49,57.66,46.19
Croatia,HRV,06-06-2021,13.86,0,0.25,1.52,27.14,31.38,37.4,49.51,57.67,46.2
Croatia,HRV,07-06-2021,14.09,0,0.25,1.53,27.17,31.41,37.42,49.52,57.68,46.21
Croatia,HRV,08-06-2021,14.47,0,0.26,1.56,27.19,31.43,37.44,49.53,57.69,46.22
Croatia,HRV,10-06-2021,16.08,0,0.26,1.57,27.21,31.44,37.45,49.54,57.7,46.22
Croatia,HRV,11-06-2021,16.79,0,0.26,1.58,27.22,31.46,37.46,49.55,57.71,46.23
Croatia,HRV,13-06-2021,17.78,0,0.27,1.61,27.24,31.48,37.47,49.56,57.71,46.24
Croatia,HRV,14-06-2021,18.25,0,0,0,0,0,0,0,0,0
Croatia,HRV,15-06-2021,18.84,0,0,0,0,0,0,0,0,0
Croatia,HRV,16-06-2021,19.38,0,0,0,0,0,0,0,0,0
Croatia,HRV,18-06-2021,21.45,0,0,0,0,0,0,0,0,0
Croatia,HRV,20-06-2021,22.26,0,0,0,0,0,0,0,0,0
Croatia,HRV,21-06-2021,22.64,0,0,0,0,0,0,0,0,0
Croatia,HRV,22-06-2021,22.85,0,0,0,0,0,0,0,0,0
Croatia,HRV,23-06-2021,23.58,0,0,0,0,0,0,0,0,0
Croatia,HRV,25-06-2021,25.24,0,0,0,0,0,0,0,0,0
Croatia,HRV,26-06-2021,25.68,0,0,0,0,0,0,0,0,0
Croatia,HRV,27-06-2021,25.75,0,0,0,0,0,0,0,0,0
Croatia,HRV,28-06-2021,26.03,0,0,0,0,0,0,0,0,0
Croatia,HRV,29-06-2021,26.58,0,0,0,0,0,0,0,0,0
Croatia,HRV,02-07-2021,27.74,0,0,0,0,0,0,0,0,0
Croatia,HRV,03-07-2021,28.37,0,0,0,0,0,0,0,0,0
Croatia,HRV,04-07-2021,28.45,0,0,0,0,0,0,0,0,0
Croatia,HRV,05-07-2021,28.8,0,0,0,0,0,0,0,0,0
Croatia,HRV,06-07-2021,29.28,0,0,0,0,0,0,0,0,0
Croatia,HRV,07-07-2021,29.75,0,0,0,0,0,0,0,0,0
Croatia,HRV,09-07-2021,30.59,0,0,0,0,0,0,0,0,0
Croatia,HRV,10-07-2021,30.96,0,0,0,0,0,0,0,0,0
Croatia,HRV,11-07-2021,30.98,0,0,0,0,0,0,0,0,0
Croatia,HRV,12-07-2021,31.25,0,0,0,0,0,0,0,0,0
Croatia,HRV,13-07-2021,31.52,0,0,0,0,0,0,0,0,0
Croatia,HRV,14-07-2021,31.89,0,0,0,0,0,0,0,0,0.01
Croatia,HRV,16-07-2021,32.39,0,0,0,0,0,0,0,0,0.01
Croatia,HRV,17-07-2021,32.51,0,0,0,0,0,0,0,0,0.01
Croatia,HRV,18-07-2021,32.52,0,0,0,0,0,0,0,0,0.01
Croatia,HRV,19-07-2021,32.76,0,0,0,0,0,0,0.01,0.01,0.02
Croatia,HRV,20-07-2021,33.07,0,0,0,0,0.01,0.02,0.05,0.06,0.06
Croatia,HRV,21-07-2021,33.34,0,0,0,0,0.02,0.05,0.11,0.12,0.07
Croatia,HRV,22-07-2021,33.56,0,0,0,0,0.03,0.08,0.14,0.13,0.09
Croatia,HRV,23-07-2021,33.81,0,0,0,0,0.04,0.09,0.15,0.16,0.11
Croatia,HRV,25-07-2021,34.01,0,0,0,0.01,0.04,0.1,0.16,0.18,0.12
Croatia,HRV,26-07-2021,34.18,0,0,0,0.01,0.05,0.11,0.18,0.21,0.16
Croatia,HRV,27-07-2021,34.39,0,0,0,0.01,0.05,0.13,0.19,0.23,0.21
Croatia,HRV,28-07-2021,34.56,0,0,0,0.02,0.06,0.14,0.21,0.28,0.22
Croatia,HRV,30-07-2021,34.92,0,0,0,0.02,0.06,0.15,0.23,0.3,0.29
Croatia,HRV,31-07-2021,35.08,0,0,0,0.02,0.07,0.22,0.57,1.55,13.41
Croatia,HRV,01-08-2021,35.12,0,0,0.01,0.02,0.08,0.23,0.62,1.88,17.78
Croatia,HRV,02-08-2021,36.6,0,0,0.01,0.02,0.09,0.25,0.66,2.67,23.49
Croatia,HRV,03-08-2021,36.72,0,0,0.01,0.13,0.14,0.37,0.9,5.14,33.05
Croatia,HRV,04-08-2021,36.91,0,0,0.01,1.82,1.17,2.15,2.03,8.81,41.99
Croatia,HRV,05-08-2021,36.92,0,0,0.01,3.7,2.13,3.63,2.93,12.34,49.27
Croatia,HRV,06-08-2021,37.07,0,0,0.01,4.78,2.96,4.84,3.89,15.69,56.72
Croatia,HRV,07-08-2021,37.15,0,0,0.01,5.49,3.84,6.19,9.67,20.1,63.25
Croatia,HRV,08-08-2021,37.18,0,0,0.01,6.44,5.27,8.95,24.09,25.08,68.44
Croatia,HRV,09-08-2021,37.3,0,0,0.02,7.51,7.31,14.76,40.09,32.33,71.7
Croatia,HRV,10-08-2021,37.47,0,0.01,0.02,8.61,9.65,23.9,51.77,41.99,74.73
Croatia,HRV,11-08-2021,37.6,0,0.01,0.03,9.86,13.39,36.63,60.91,55.16,77.77
Croatia,HRV,12-08-2021,37.75,0,0.04,0.11,11.69,17.09,46.3,65.96,65.21,79.29
Croatia,HRV,13-08-2021,37.89,0,0.08,0.23,13.86,22.38,53.55,69.11,70.8,80.66
Croatia,HRV,15-08-2021,37.97,0,0.14,0.6,18.13,30.69,60.87,72.02,74.21,82.11
Croatia,HRV,16-08-2021,38.08,0,1,2.81,25.15,41.41,66.57,74.54,76.47,83.47
Croatia,HRV,17-08-2021,38.19,0,6.66,16.21,34.87,49.32,70.66,76.55,78.22,85.06
Croatia,HRV,18-08-2021,38.34,0,11.56,27.87,40.23,52.62,72.52,77.54,79.26,85.93
Croatia,HRV,19-08-2021,38.5,0,14.97,36.09,44.03,54.62,73.71,78.36,80.04,86.52
Croatia,HRV,20-08-2021,38.62,0,17.74,41.67,45.81,55.68,74.33,78.79,80.45,86.86
Croatia,HRV,21-08-2021,38.68,0,18.95,43.9,46.77,56.23,74.68,79.08,80.71,87.08
Croatia,HRV,22-08-2021,38.69,0,19.57,45.08,47.47,56.71,75.05,79.33,80.94,87.28
Croatia,HRV,23-08-2021,38.8,0,20.21,46.03,47.92,57.03,75.32,79.54,81.14,87.47
Croatia,HRV,24-08-2021,38.93,0,20.69,46.59,48.23,57.3,75.49,79.68,81.33,87.63
Croatia,HRV,26-08-2021,39.18,0,20.96,47.03,48.42,57.48,75.66,79.82,81.47,87.74
Croatia,HRV,27-08-2021,39.31,0,21.22,47.39,48.6,57.65,75.78,79.92,81.6,87.84
Croatia,HRV,28-08-2021,39.36,0,21.49,47.77,48.77,57.83,75.9,80.02,81.68,87.94
Croatia,HRV,29-08-2021,39.38,0,21.76,48.15,48.91,57.97,76.01,80.13,81.8,88.01
Croatia,HRV,30-08-2021,39.48,0,21.98,48.4,49.07,58.11,76.1,80.23,81.88,88.06
Croatia,HRV,01-09-2021,39.68,0,22.05,48.5,49.16,58.19,76.15,80.3,81.96,88.14
Croatia,HRV,02-09-2021,39.79,0,22.19,48.61,49.23,58.3,76.24,80.36,82.04,88.23
Croatia,HRV,03-09-2021,39.89,0,22.34,48.78,49.31,58.41,76.32,80.42,82.1,88.27
Croatia,HRV,04-09-2021,39.94,0,22.47,48.9,49.4,58.51,76.39,80.47,82.17,88.33
Croatia,HRV,05-09-2021,39.95,0,22.66,49.06,49.48,58.61,76.47,80.55,82.26,88.45
Croatia,HRV,06-09-2021,40.02,0,22.81,49.2,49.55,58.69,76.52,80.61,82.29,88.55
Croatia,HRV,10-10-2021,40.03,0,22.96,49.29,49.65,58.78,76.6,80.66,82.35,88.67
Croatia,HRV,11-10-2021,42.57,0,23.11,49.45,49.74,58.87,76.69,80.72,82.4,88.75
Croatia,HRV,12-10-2021,42.66,0,23.26,49.64,49.85,58.97,76.76,80.77,82.45,88.86
Croatia,HRV,13-10-2021,42.75,0,23.46,49.88,49.95,59.07,76.82,80.83,82.48,88.9
Croatia,HRV,14-10-2021,42.85,0,23.74,50.2,50.14,59.25,76.91,80.89,82.51,88.98
Croatia,HRV,15-10-2021,42.94,0,23.87,50.4,50.27,59.35,76.98,80.93,82.57,89.01
Croatia,HRV,16-10-2021,42.99,0,24.1,50.73,50.42,59.47,77.05,80.96,82.63,89.08
Croatia,HRV,17-10-2021,43,0,24.1,50.73,50.42,59.47,77.05,80.96,82.63,89.08
Croatia,HRV,18-10-2021,43.05,0,0,0,0,0,0,0,0,0
Croatia,HRV,19-10-2021,43.12,0,0,0,0,0,0,0,0,0
Croatia,HRV,20-10-2021,43.21,0,0,0,0,0,0,0,0,0
Croatia,HRV,21-10-2021,43.31,0,0,0,0,0,0,0,0,0
Croatia,HRV,22-10-2021,43.42,0,0,0,0,0,0,0,0,0
Croatia,HRV,23-10-2021,43.46,0,0,0,0,0,0,0,0,0
Croatia,HRV,24-10-2021,43.48,0,0,0,0,0,0,0,0,0
Croatia,HRV,25-10-2021,43.55,0,0,0,0,0,0,0,0,0
Croatia,HRV,26-10-2021,43.65,0,0,0,0,0,0,0,0,0
Croatia,HRV,28-10-2021,43.88,0,0,0,0,0,0,0,0,0
Croatia,HRV,29-10-2021,43.98,0,0,0,0,0,0,0,0,0
Croatia,HRV,31-10-2021,44.05,0,0,0,0,0,0,0,0,0
Croatia,HRV,01-11-2021,44.05,0,0,0,0,0,0,0,0,0
Croatia,HRV,02-11-2021,44.16,0,0,0,0,0,0,0,0,0
Croatia,HRV,03-11-2021,44.26,0,0,0,0,0,0,0,0,0
Croatia,HRV,04-11-2021,44.39,0,0,0,0,0,0,0,0,0
Croatia,HRV,05-11-2021,44.5,0,0,0,0,0,0,0,0,0
Croatia,HRV,06-11-2021,44.59,0,0,0,0,0,0,0,0,0
Croatia,HRV,09-11-2021,44.87,0,0,0,0,0,0,0,0,0
Croatia,HRV,10-11-2021,45.03,0,0,0,0,0,0,0,0,0
Croatia,HRV,12-11-2021,45.36,0,0,0,0,0,0,0,0,0
Croatia,HRV,13-11-2021,45.51,0,0,0,0,0,0,0,0,0
Croatia,HRV,14-11-2021,45.56,0,0,0,0,0,0,0,0,0
Croatia,HRV,16-11-2021,45.89,0,0,0,0,0,0,0,0,0
Croatia,HRV,17-11-2021,46.09,0,0,0,0,0,0,0,0,0
Croatia,HRV,18-11-2021,46.14,0,0,0,0,0,0,0,0,0
Croatia,HRV,19-11-2021,46.3,0,0,0,0,0,0,0,0,0
Croatia,HRV,20-11-2021,46.43,0,0,0,0,0,0,0,0,0
Croatia,HRV,21-11-2021,46.46,0,0,0,0,0,0,0,0,0
Croatia,HRV,22-11-2021,46.56,0,0,0,0,0,0,0,0,0
Croatia,HRV,23-11-2021,46.7,0,0,0,0,0,0,0,0,0
Croatia,HRV,24-11-2021,46.85,0,0,0,0,0,0,0,0,0
Croatia,HRV,25-11-2021,47.01,0,0,0,0,0,0,0,0,0
Croatia,HRV,26-11-2021,47.15,0,0,0,0,0,0,0,0,0
Croatia,HRV,27-11-2021,47.29,0,0,0,0,0.01,0.04,0.24,0.96,7.6
Croatia,HRV,28-11-2021,47.33,0,0,0,0.06,0.15,0.44,0.74,2.62,12.64
Croatia,HRV,26-12-2021,47.35,0,0,0,0.16,0.41,0.84,1.19,3.69,13.74
Croatia,HRV,27-12-2021,47.45,0,0,0,0.24,0.54,1.13,1.55,10.29,38.85
Croatia,HRV,28-12-2021,47.59,0,0,0,0.25,0.57,1.2,1.73,23.57,46.72
Croatia,HRV,29-12-2021,47.74,0,0,0,0.26,0.57,1.23,1.85,32.98,52.14
Croatia,HRV,30-12-2021,47.84,0,0,0,0.27,0.59,1.26,2.03,45.63,57.15
Croatia,HRV,31-12-2021,47.86,0,0,0,0.29,0.65,1.41,2.63,58.17,63.14
Croatia,HRV,01-01-2022,47.86,0,0,0,0.32,0.74,1.74,4.8,64.36,66.48
Croatia,HRV,02-01-2022,52.5,0,0,0,2.25,4.27,7.63,9.83,70.18,71.05
Croatia,HRV,03-01-2022,52.58,0,0,0,4.51,7.37,11.13,24.63,73.09,72.86
Croatia,HRV,04-01-2022,52.7,0,0,0,7.65,9.77,14.46,45.58,74.37,74.45
Croatia,HRV,05-01-2022,52.82,0,0,0,10.28,12.92,27.86,65.14,75.47,75.53
Croatia,HRV,06-01-2022,52.83,0,0,0,11.73,14.34,41.47,76.31,76.74,77.17
Croatia,HRV,07-01-2022,52.92,0,0,0,12.77,15.81,56.63,83.83,77.9,77.72
Croatia,HRV,08-01-2022,52.99,0,0,0,14.18,21.27,63.39,86.22,78.41,78.11
Croatia,HRV,10-01-2022,53.1,0,0,0,20.99,33.86,74.47,89.13,78.92,78.42
Croatia,HRV,11-01-2022,53.19,0,0,0,39.84,52.27,79.62,91.1,79.39,79.08
Croatia,HRV,12-01-2022,53.3,0,0,0,50.61,62.32,83.15,92.55,79.72,79.37
Croatia,HRV,13-01-2022,53.38,0,0,0,55.82,66.97,85.85,93.7,80.11,79.56
Croatia,HRV,15-01-2022,53.51,0,0,0,58.64,69.31,86.87,94.08,80.25,79.7
Croatia,HRV,16-01-2022,53.52,0,0,0,59.59,70.23,87.18,94.22,80.28,79.71
Croatia,HRV,17-01-2022,53.57,0,0,0,60.67,71.15,87.49,94.33,80.32,79.74
Croatia,HRV,18-01-2022,53.63,0,0,0,61.51,71.89,87.79,94.42,80.34,79.77
Croatia,HRV,19-01-2022,53.68,0,0,0,62.17,72.56,88.03,94.49,80.37,79.79
Croatia,HRV,20-01-2022,53.74,0,0,0,62.72,73.24,88.21,94.55,80.4,79.85
Croatia,HRV,21-01-2022,53.74,0,0,0,63.31,73.83,88.42,94.62,80.42,79.88
Croatia,HRV,22-01-2022,53.82,0,0,0,63.82,74.38,88.6,94.68,80.44,79.9
Croatia,HRV,23-01-2022,53.82,0,0,0,64.3,74.88,88.77,94.72,80.47,79.93
Croatia,HRV,24-01-2022,53.85,0,0,0,64.74,75.28,88.89,94.76,80.49,79.95
Croatia,HRV,25-01-2022,53.89,0,0,0,65.08,75.59,88.99,94.82,80.52,79.99
Croatia,HRV,26-01-2022,53.93,0,0,0,65.36,75.86,89.08,94.85,80.52,80.06
Croatia,HRV,27-01-2022,53.96,0,0,0,65.63,76.06,89.16,94.9,80.53,80.08
Croatia,HRV,30-01-2022,54.03,0,0,0,65.79,76.22,89.2,94.92,80.53,80.11
Croatia,HRV,31-01-2022,54.05,0,0,0,66.01,76.39,89.26,94.94,80.54,80.12
Croatia,HRV,01-02-2022,54.08,0,0,0,66.14,76.51,89.31,94.96,80.54,80.12
Croatia,HRV,02-02-2022,54.11,0,0,0,66.3,76.64,89.36,94.98,80.57,80.15
Croatia,HRV,03-02-2022,54.15,0,0,0,66.44,76.74,89.4,95,80.58,80.16
Croatia,HRV,04-02-2022,54.18,0,0,0,66.61,76.83,89.44,95.02,80.59,80.19
Croatia,HRV,05-02-2022,54.2,0,0,0,66.76,76.94,89.46,95.04,80.6,80.22
