Entity,Code,Day,people_vaccinated_per_hundred
Switzerland,CHE,23-05-2021,0
Switzerland,CHE,24-05-2021,0
Switzerland,CHE,25-05-2021,0
Switzerland,CHE,26-05-2021,0
Switzerland,CHE,27-05-2021,0
Switzerland,CHE,28-05-2021,0
Switzerland,CHE,29-05-2021,0
Switzerland,CHE,30-05-2021,0
Switzerland,CHE,31-05-2021,0
Switzerland,CHE,01-06-2021,0
Switzerland,CHE,02-06-2021,0
Switzerland,CHE,03-06-2021,0
Switzerland,CHE,04-06-2021,0
Switzerland,CHE,05-06-2021,0
Switzerland,CHE,06-06-2021,0
Switzerland,CHE,07-06-2021,0
Switzerland,CHE,08-06-2021,0
Switzerland,CHE,09-06-2021,0
Switzerland,CHE,10-06-2021,0
Switzerland,CHE,11-06-2021,0
Switzerland,CHE,12-06-2021,0
Switzerland,CHE,13-06-2021,0
Switzerland,CHE,14-06-2021,0
Switzerland,CHE,15-06-2021,0
Switzerland,CHE,16-06-2021,0
Switzerland,CHE,17-06-2021,0
Switzerland,CHE,18-06-2021,0
Switzerland,CHE,19-06-2021,0
Switzerland,CHE,20-06-2021,0
Switzerland,CHE,21-06-2021,0
Switzerland,CHE,22-06-2021,0
Switzerland,CHE,23-06-2021,0
Switzerland,CHE,24-06-2021,0
Switzerland,CHE,25-06-2021,0
Switzerland,CHE,26-06-2021,0
Switzerland,CHE,27-06-2021,0
Switzerland,CHE,28-06-2021,0
Switzerland,CHE,29-06-2021,0
Switzerland,CHE,30-06-2021,0
Switzerland,CHE,01-07-2021,0
Switzerland,CHE,02-07-2021,0
Switzerland,CHE,03-07-2021,0
Switzerland,CHE,04-07-2021,0
Switzerland,CHE,05-07-2021,0
Switzerland,CHE,06-07-2021,0
Switzerland,CHE,07-07-2021,0
Switzerland,CHE,08-07-2021,0
Switzerland,CHE,09-07-2021,0
Switzerland,CHE,10-07-2021,0
Switzerland,CHE,11-07-2021,0
Switzerland,CHE,12-07-2021,0
Switzerland,CHE,13-07-2021,0
Switzerland,CHE,14-07-2021,0
Switzerland,CHE,15-07-2021,0
Switzerland,CHE,16-07-2021,0
Switzerland,CHE,17-07-2021,0
Switzerland,CHE,18-07-2021,0
Switzerland,CHE,19-07-2021,0
Switzerland,CHE,20-07-2021,0
Switzerland,CHE,21-07-2021,0
Switzerland,CHE,22-07-2021,0
Switzerland,CHE,23-07-2021,0
Switzerland,CHE,24-07-2021,0
Switzerland,CHE,25-07-2021,0
Switzerland,CHE,26-07-2021,0
Switzerland,CHE,27-07-2021,0
Switzerland,CHE,28-07-2021,0
Switzerland,CHE,29-07-2021,0
Switzerland,CHE,30-07-2021,0
Switzerland,CHE,31-07-2021,0
Switzerland,CHE,01-08-2021,0
Switzerland,CHE,02-08-2021,0
Switzerland,CHE,03-08-2021,0
Switzerland,CHE,04-08-2021,0
Switzerland,CHE,05-08-2021,0
Switzerland,CHE,06-08-2021,0
Switzerland,CHE,07-08-2021,0
Switzerland,CHE,08-08-2021,0
Switzerland,CHE,09-08-2021,0
Switzerland,CHE,10-08-2021,0
Switzerland,CHE,11-08-2021,0
Switzerland,CHE,12-08-2021,0
Switzerland,CHE,13-08-2021,0
Switzerland,CHE,14-08-2021,0
Switzerland,CHE,15-08-2021,0
Switzerland,CHE,16-08-2021,0
Switzerland,CHE,17-08-2021,0
Switzerland,CHE,18-08-2021,0
Switzerland,CHE,19-08-2021,0
Switzerland,CHE,20-08-2021,0
Switzerland,CHE,21-08-2021,0
Switzerland,CHE,22-08-2021,0
Switzerland,CHE,23-08-2021,0
Switzerland,CHE,24-08-2021,0
Switzerland,CHE,25-08-2021,0
Switzerland,CHE,26-08-2021,0
Switzerland,CHE,27-08-2021,0
Switzerland,CHE,28-08-2021,0
Switzerland,CHE,29-08-2021,0
Switzerland,CHE,30-08-2021,0
Switzerland,CHE,31-08-2021,0
Switzerland,CHE,01-09-2021,0
Switzerland,CHE,02-09-2021,0
Switzerland,CHE,03-09-2021,0
Switzerland,CHE,04-09-2021,0
Switzerland,CHE,05-09-2021,0
Switzerland,CHE,06-09-2021,0
Switzerland,CHE,07-09-2021,0
Switzerland,CHE,08-09-2021,0
Switzerland,CHE,09-09-2021,0
Switzerland,CHE,10-09-2021,0
Switzerland,CHE,11-09-2021,0
Switzerland,CHE,12-09-2021,0
Switzerland,CHE,13-09-2021,0
Switzerland,CHE,14-09-2021,0
Switzerland,CHE,15-09-2021,0
Switzerland,CHE,16-09-2021,0
Switzerland,CHE,17-09-2021,0
Switzerland,CHE,18-09-2021,0
Switzerland,CHE,19-09-2021,0
Switzerland,CHE,20-09-2021,0
Switzerland,CHE,21-09-2021,0
Switzerland,CHE,22-09-2021,0
Switzerland,CHE,23-09-2021,0
Switzerland,CHE,24-09-2021,0.01
Switzerland,CHE,25-09-2021,0.01
Switzerland,CHE,26-09-2021,0.01
Switzerland,CHE,27-09-2021,0.01
Switzerland,CHE,28-09-2021,0.01
Switzerland,CHE,29-09-2021,0.01
Switzerland,CHE,30-09-2021,0.01
Switzerland,CHE,01-10-2021,0.01
Switzerland,CHE,02-10-2021,0.01
Switzerland,CHE,03-10-2021,0.01
Switzerland,CHE,04-10-2021,0.01
Switzerland,CHE,05-10-2021,0.01
Switzerland,CHE,06-10-2021,0.01
Switzerland,CHE,07-10-2021,0.01
Switzerland,CHE,08-10-2021,0.01
Switzerland,CHE,09-10-2021,0.01
Switzerland,CHE,10-10-2021,0.01
Switzerland,CHE,11-10-2021,0.01
Switzerland,CHE,12-10-2021,0.01
Switzerland,CHE,13-10-2021,0.01
Switzerland,CHE,14-10-2021,0.01
Switzerland,CHE,15-10-2021,0.01
Switzerland,CHE,16-10-2021,0.01
Switzerland,CHE,17-10-2021,0.01
Switzerland,CHE,18-10-2021,0.01
Switzerland,CHE,19-10-2021,0.01
Switzerland,CHE,20-10-2021,0.01
Switzerland,CHE,21-10-2021,0.01
Switzerland,CHE,22-10-2021,0.01
Switzerland,CHE,23-10-2021,0.01
Switzerland,CHE,24-10-2021,0.01
Switzerland,CHE,25-10-2021,0.01
Switzerland,CHE,26-10-2021,0.01
Switzerland,CHE,27-10-2021,0.01
Switzerland,CHE,28-10-2021,0.01
Switzerland,CHE,29-10-2021,0.01
Switzerland,CHE,30-10-2021,0.01
Switzerland,CHE,31-10-2021,0.01
Switzerland,CHE,01-11-2021,0.01
Switzerland,CHE,02-11-2021,0.02
Switzerland,CHE,03-11-2021,0.02
Switzerland,CHE,04-11-2021,0.03
Switzerland,CHE,05-11-2021,0.04
Switzerland,CHE,06-11-2021,0.04
Switzerland,CHE,07-11-2021,0.04
Switzerland,CHE,08-11-2021,0.08
Switzerland,CHE,09-11-2021,0.14
Switzerland,CHE,10-11-2021,0.23
Switzerland,CHE,11-11-2021,0.36
Switzerland,CHE,12-11-2021,0.49
Switzerland,CHE,13-11-2021,0.56
Switzerland,CHE,14-11-2021,0.57
Switzerland,CHE,15-11-2021,0.86
Switzerland,CHE,16-11-2021,1.2
Switzerland,CHE,17-11-2021,1.6
Switzerland,CHE,18-11-2021,2.04
Switzerland,CHE,19-11-2021,2.45
Switzerland,CHE,20-11-2021,2.62
Switzerland,CHE,21-11-2021,2.65
Switzerland,CHE,22-11-2021,3.06
Switzerland,CHE,23-11-2021,3.55
Switzerland,CHE,24-11-2021,4.08
Switzerland,CHE,25-11-2021,4.61
Switzerland,CHE,26-11-2021,5.13
Switzerland,CHE,27-11-2021,5.33
Switzerland,CHE,28-11-2021,5.38
Switzerland,CHE,29-11-2021,5.9
Switzerland,CHE,30-11-2021,6.49
Switzerland,CHE,01-12-2021,7.18
Switzerland,CHE,02-12-2021,7.85
Switzerland,CHE,03-12-2021,8.52
Switzerland,CHE,04-12-2021,8.84
Switzerland,CHE,05-12-2021,8.93
Switzerland,CHE,06-12-2021,9.55
Switzerland,CHE,07-12-2021,10.34
Switzerland,CHE,08-12-2021,11.05
Switzerland,CHE,09-12-2021,11.9
Switzerland,CHE,10-12-2021,12.72
Switzerland,CHE,11-12-2021,13.18
Switzerland,CHE,12-12-2021,13.35
Switzerland,CHE,13-12-2021,14.09
Switzerland,CHE,14-12-2021,14.95
Switzerland,CHE,15-12-2021,15.8
Switzerland,CHE,16-12-2021,16.69
Switzerland,CHE,17-12-2021,17.55
Switzerland,CHE,18-12-2021,18.07
Switzerland,CHE,19-12-2021,18.32
Switzerland,CHE,20-12-2021,19.15
Switzerland,CHE,21-12-2021,20.11
Switzerland,CHE,22-12-2021,21.05
Switzerland,CHE,23-12-2021,21.86
Switzerland,CHE,24-12-2021,22.06
Switzerland,CHE,25-12-2021,22.06
Switzerland,CHE,26-12-2021,22.1
Switzerland,CHE,27-12-2021,22.8
Switzerland,CHE,28-12-2021,23.57
Switzerland,CHE,29-12-2021,24.36
Switzerland,CHE,30-12-2021,25.05
Switzerland,CHE,31-12-2021,25.25
Switzerland,CHE,01-01-2022,25.26
Switzerland,CHE,02-01-2022,25.33
Switzerland,CHE,03-01-2022,26.06
Switzerland,CHE,04-01-2022,26.94
Switzerland,CHE,05-01-2022,27.8
Switzerland,CHE,06-01-2022,28.68
Switzerland,CHE,07-01-2022,29.58
Switzerland,CHE,08-01-2022,30.05
Switzerland,CHE,09-01-2022,30.29
Switzerland,CHE,10-01-2022,31.01
Switzerland,CHE,11-01-2022,31.82
Switzerland,CHE,12-01-2022,32.55
Switzerland,CHE,13-01-2022,33.31
Switzerland,CHE,14-01-2022,34.1
Switzerland,CHE,15-01-2022,34.48
Switzerland,CHE,16-01-2022,34.59
Switzerland,CHE,17-01-2022,35.15
Switzerland,CHE,18-01-2022,35.75
Switzerland,CHE,19-01-2022,36.27
Switzerland,CHE,20-01-2022,36.79
Switzerland,CHE,21-01-2022,37.34
Switzerland,CHE,22-01-2022,37.6
Switzerland,CHE,23-01-2022,37.65
Switzerland,CHE,24-01-2022,38.02
Switzerland,CHE,25-01-2022,38.38
Switzerland,CHE,26-01-2022,38.7
Switzerland,CHE,27-01-2022,39.01
Switzerland,CHE,28-01-2022,39.38
Switzerland,CHE,29-01-2022,39.54
Switzerland,CHE,30-01-2022,39.56
Switzerland,CHE,31-01-2022,39.77
Switzerland,CHE,01-02-2022,39.95
Switzerland,CHE,02-02-2022,40.12
Switzerland,CHE,03-02-2022,40.28
Switzerland,CHE,04-02-2022,40.48
Switzerland,CHE,05-02-2022,40.57
Switzerland,CHE,06-02-2022,40.58
Switzerland,CHE,07-02-2022,40.69
Switzerland,CHE,08-02-2022,40.8
Switzerland,CHE,09-02-2022,40.91
Switzerland,CHE,10-02-2022,41
Switzerland,CHE,11-02-2022,41.13
Switzerland,CHE,12-02-2022,41.18
Switzerland,CHE,13-02-2022,41.18
Switzerland,CHE,14-02-2022,41.25
Switzerland,CHE,15-02-2022,41.31
Switzerland,CHE,16-02-2022,41.38
Switzerland,CHE,17-02-2022,41.43
Switzerland,CHE,18-02-2022,41.5
Switzerland,CHE,19-02-2022,41.53
Switzerland,CHE,20-02-2022,41.53
Switzerland,CHE,21-02-2022,41.57
Switzerland,CHE,22-02-2022,41.61
Switzerland,CHE,23-02-2022,41.65
Switzerland,CHE,24-02-2022,41.68
Switzerland,CHE,25-02-2022,41.73
Switzerland,CHE,26-02-2022,41.75
Switzerland,CHE,27-02-2022,41.75
Switzerland,CHE,28-02-2022,41.78
Switzerland,CHE,01-03-2022,41.8
Switzerland,CHE,02-03-2022,41.83
Switzerland,CHE,03-03-2022,41.85
Switzerland,CHE,04-03-2022,41.88
Switzerland,CHE,05-03-2022,41.89
Switzerland,CHE,06-03-2022,41.89
Switzerland,CHE,07-03-2022,41.91
Switzerland,CHE,08-03-2022,41.93
Switzerland,CHE,09-03-2022,41.96
Switzerland,CHE,10-03-2022,41.97
Switzerland,CHE,11-03-2022,42.01
Switzerland,CHE,12-03-2022,42.03
Switzerland,CHE,13-03-2022,42.03
Switzerland,CHE,14-03-2022,42.05
Switzerland,CHE,15-03-2022,42.06
Switzerland,CHE,16-03-2022,42.09
Switzerland,CHE,17-03-2022,42.11
Switzerland,CHE,18-03-2022,42.14
Switzerland,CHE,19-03-2022,42.16
Switzerland,CHE,21-03-2022,42.18
Switzerland,CHE,22-03-2022,42.19
Switzerland,CHE,23-03-2022,42.23
Switzerland,CHE,24-03-2022,42.24
Switzerland,CHE,25-03-2022,42.28
Switzerland,CHE,26-03-2022,42.3
Switzerland,CHE,27-03-2022,42.3
Switzerland,CHE,28-03-2022,42.32
Switzerland,CHE,29-03-2022,42.34
Switzerland,CHE,30-03-2022,42.38
Switzerland,CHE,31-03-2022,42.4
Switzerland,CHE,01-04-2022,42.43
Switzerland,CHE,02-04-2022,42.44
Switzerland,CHE,04-04-2022,42.46
Switzerland,CHE,05-04-2022,42.48
Switzerland,CHE,06-04-2022,42.5
Switzerland,CHE,07-04-2022,42.52
Switzerland,CHE,08-04-2022,42.54
Switzerland,CHE,09-04-2022,42.56
Switzerland,CHE,10-04-2022,42.56
Switzerland,CHE,11-04-2022,42.57
Switzerland,CHE,12-04-2022,42.59
Switzerland,CHE,13-04-2022,42.61
Switzerland,CHE,14-04-2022,42.63
Switzerland,CHE,15-04-2022,42.63
Switzerland,CHE,16-04-2022,42.64
Switzerland,CHE,17-04-2022,42.64
Switzerland,CHE,18-04-2022,42.64
Switzerland,CHE,19-04-2022,42.65
Switzerland,CHE,20-04-2022,42.67
Switzerland,CHE,21-04-2022,42.68
Switzerland,CHE,22-04-2022,42.7
Switzerland,CHE,23-04-2022,42.71
Switzerland,CHE,24-04-2022,42.71
Switzerland,CHE,25-04-2022,42.72
Switzerland,CHE,26-04-2022,42.73
Switzerland,CHE,27-04-2022,42.75
Switzerland,CHE,28-04-2022,42.76
Switzerland,CHE,29-04-2022,42.78
Switzerland,CHE,30-04-2022,42.79
Switzerland,CHE,01-05-2022,42.79
Switzerland,CHE,02-05-2022,42.8
Switzerland,CHE,03-05-2022,42.81
Switzerland,CHE,04-05-2022,42.83
Switzerland,CHE,05-05-2022,42.84
Switzerland,CHE,06-05-2022,42.85
Switzerland,CHE,07-05-2022,42.86
Switzerland,CHE,08-05-2022,42.86
Switzerland,CHE,09-05-2022,42.87
Switzerland,CHE,10-05-2022,42.88
Switzerland,CHE,11-05-2022,42.9
Switzerland,CHE,12-05-2022,42.91
Switzerland,CHE,13-05-2022,42.93
Switzerland,CHE,14-05-2022,42.94
Switzerland,CHE,15-05-2022,42.94
Switzerland,CHE,16-05-2022,42.95
Switzerland,CHE,17-05-2022,42.96
Switzerland,CHE,18-05-2022,42.98
Switzerland,CHE,19-05-2022,42.99
Switzerland,CHE,20-05-2022,43
Switzerland,CHE,21-05-2022,43.01
Switzerland,CHE,23-05-2022,43.02
Turkey,TUR,30-06-2021,0.35
Turkey,TUR,01-07-2021,0.66
Turkey,TUR,02-07-2021,1.07
Turkey,TUR,03-07-2021,1.21
Turkey,TUR,04-07-2021,1.6
Turkey,TUR,05-07-2021,2.08
Turkey,TUR,06-07-2021,2.5
Turkey,TUR,07-07-2021,2.86
Turkey,TUR,08-07-2021,3.16
Turkey,TUR,09-07-2021,3.32
Turkey,TUR,10-07-2021,3.37
Turkey,TUR,11-07-2021,3.52
Turkey,TUR,12-07-2021,3.75
Turkey,TUR,13-07-2021,3.94
Turkey,TUR,14-07-2021,4.06
Turkey,TUR,15-07-2021,4.21
Turkey,TUR,16-07-2021,4.22
Turkey,TUR,17-07-2021,4.25
Turkey,TUR,18-07-2021,4.27
Turkey,TUR,19-07-2021,4.3
Turkey,TUR,20-07-2021,4.31
Turkey,TUR,21-07-2021,4.34
Turkey,TUR,22-07-2021,4.38
Turkey,TUR,23-07-2021,4.4
Turkey,TUR,24-07-2021,4.44
Turkey,TUR,25-07-2021,4.63
Turkey,TUR,26-07-2021,4.87
Turkey,TUR,27-07-2021,5.1
Turkey,TUR,28-07-2021,5.34
Turkey,TUR,29-07-2021,5.58
Turkey,TUR,30-07-2021,5.72
Turkey,TUR,31-07-2021,5.77
Turkey,TUR,01-08-2021,5.83
Turkey,TUR,02-08-2021,5.96
Turkey,TUR,03-08-2021,6.11
Turkey,TUR,04-08-2021,6.11
Turkey,TUR,05-08-2021,6.17
Turkey,TUR,06-08-2021,6.3
Turkey,TUR,07-08-2021,6.43
Turkey,TUR,08-08-2021,6.5
Turkey,TUR,09-08-2021,6.62
Turkey,TUR,10-08-2021,6.92
Turkey,TUR,11-08-2021,7.16
Turkey,TUR,12-08-2021,7.46
Turkey,TUR,13-08-2021,7.56
Turkey,TUR,14-08-2021,7.68
Turkey,TUR,15-08-2021,7.74
Turkey,TUR,16-08-2021,7.91
Turkey,TUR,17-08-2021,8.14
Turkey,TUR,18-08-2021,8.54
Turkey,TUR,19-08-2021,8.75
Turkey,TUR,20-08-2021,8.97
Turkey,TUR,21-08-2021,9.03
Turkey,TUR,22-08-2021,9.08
Turkey,TUR,23-08-2021,9.32
Turkey,TUR,24-08-2021,9.51
Turkey,TUR,25-08-2021,9.67
Turkey,TUR,26-08-2021,9.82
Turkey,TUR,27-08-2021,9.96
Turkey,TUR,28-08-2021,10.01
Turkey,TUR,29-08-2021,10.08
Turkey,TUR,30-08-2021,10.14
Turkey,TUR,31-08-2021,10.36
Turkey,TUR,01-09-2021,10.52
Turkey,TUR,02-09-2021,10.66
Turkey,TUR,03-09-2021,10.82
Turkey,TUR,04-09-2021,10.87
Turkey,TUR,05-09-2021,10.9
Turkey,TUR,06-09-2021,11.06
Turkey,TUR,07-09-2021,11.2
Turkey,TUR,08-09-2021,11.33
Turkey,TUR,09-09-2021,11.45
Turkey,TUR,10-09-2021,11.58
Turkey,TUR,11-09-2021,11.62
Turkey,TUR,12-09-2021,11.65
Turkey,TUR,13-09-2021,11.78
Turkey,TUR,14-09-2021,11.88
Turkey,TUR,15-09-2021,11.98
Turkey,TUR,16-09-2021,12.08
Turkey,TUR,17-09-2021,12.18
Turkey,TUR,18-09-2021,12.22
Turkey,TUR,19-09-2021,12.25
Turkey,TUR,20-09-2021,12.35
Turkey,TUR,21-09-2021,12.43
Turkey,TUR,22-09-2021,12.51
Turkey,TUR,23-09-2021,12.59
Turkey,TUR,24-09-2021,12.67
Turkey,TUR,25-09-2021,12.71
Turkey,TUR,26-09-2021,12.74
Turkey,TUR,27-09-2021,12.86
Turkey,TUR,28-09-2021,12.95
Turkey,TUR,30-09-2021,13.12
Turkey,TUR,01-10-2021,13.2
Turkey,TUR,02-10-2021,13.23
Turkey,TUR,03-10-2021,13.25
Turkey,TUR,04-10-2021,13.34
Turkey,TUR,05-10-2021,13.42
Turkey,TUR,06-10-2021,13.48
Turkey,TUR,07-10-2021,13.55
Turkey,TUR,08-10-2021,13.62
Turkey,TUR,09-10-2021,13.64
Turkey,TUR,10-10-2021,13.66
Turkey,TUR,11-10-2021,13.72
Turkey,TUR,12-10-2021,13.76
Turkey,TUR,13-10-2021,13.79
Turkey,TUR,14-10-2021,13.83
Turkey,TUR,15-10-2021,13.86
Turkey,TUR,16-10-2021,13.88
Turkey,TUR,17-10-2021,13.89
Turkey,TUR,18-10-2021,13.93
Turkey,TUR,19-10-2021,13.96
Turkey,TUR,20-10-2021,14
Turkey,TUR,21-10-2021,14.03
Turkey,TUR,22-10-2021,14.07
Turkey,TUR,23-10-2021,14.08
Turkey,TUR,24-10-2021,14.1
Turkey,TUR,25-10-2021,14.17
Turkey,TUR,26-10-2021,14.23
Turkey,TUR,27-10-2021,14.28
Turkey,TUR,28-10-2021,14.33
Turkey,TUR,29-10-2021,14.35
Turkey,TUR,30-10-2021,14.37
Turkey,TUR,31-10-2021,14.38
Turkey,TUR,01-11-2021,14.45
Turkey,TUR,02-11-2021,14.51
Turkey,TUR,03-11-2021,14.57
Turkey,TUR,04-11-2021,14.64
Turkey,TUR,05-11-2021,14.73
Turkey,TUR,06-11-2021,14.75
Turkey,TUR,07-11-2021,14.77
Turkey,TUR,08-11-2021,14.85
Turkey,TUR,09-11-2021,14.92
Turkey,TUR,10-11-2021,14.97
Turkey,TUR,11-11-2021,15.05
Turkey,TUR,12-11-2021,15.14
Turkey,TUR,13-11-2021,15.17
Turkey,TUR,14-11-2021,15.19
Turkey,TUR,15-11-2021,15.27
Turkey,TUR,16-11-2021,15.34
Turkey,TUR,17-11-2021,15.41
Turkey,TUR,18-11-2021,15.47
Turkey,TUR,19-11-2021,15.53
Turkey,TUR,20-11-2021,15.56
Turkey,TUR,21-11-2021,15.58
Turkey,TUR,22-11-2021,15.65
Turkey,TUR,23-11-2021,15.71
Turkey,TUR,24-11-2021,15.77
Turkey,TUR,25-11-2021,15.83
Turkey,TUR,26-11-2021,15.89
Turkey,TUR,27-11-2021,15.92
Turkey,TUR,28-11-2021,15.94
Turkey,TUR,29-11-2021,16.02
Turkey,TUR,30-11-2021,16.07
Turkey,TUR,01-12-2021,16.14
Turkey,TUR,02-12-2021,16.2
Turkey,TUR,03-12-2021,16.27
Turkey,TUR,04-12-2021,16.3
Turkey,TUR,05-12-2021,16.33
Turkey,TUR,06-12-2021,16.4
Turkey,TUR,07-12-2021,16.46
Turkey,TUR,08-12-2021,16.52
Turkey,TUR,09-12-2021,16.59
Turkey,TUR,10-12-2021,16.66
Turkey,TUR,11-12-2021,16.69
Turkey,TUR,12-12-2021,16.72
Turkey,TUR,13-12-2021,16.81
Turkey,TUR,14-12-2021,16.89
Turkey,TUR,15-12-2021,16.95
Turkey,TUR,16-12-2021,17.3
Turkey,TUR,17-12-2021,18.1
Turkey,TUR,18-12-2021,18.62
Turkey,TUR,19-12-2021,19.09
Turkey,TUR,20-12-2021,20.02
Turkey,TUR,21-12-2021,20.94
Turkey,TUR,22-12-2021,21.82
Turkey,TUR,23-12-2021,22.59
Turkey,TUR,24-12-2021,23.34
Turkey,TUR,25-12-2021,23.72
Turkey,TUR,26-12-2021,24.05
Turkey,TUR,27-12-2021,24.77
Turkey,TUR,28-12-2021,25.45
Turkey,TUR,29-12-2021,26.08
Turkey,TUR,30-12-2021,26.67
Turkey,TUR,31-12-2021,27.19
Turkey,TUR,01-01-2022,27.5
Turkey,TUR,02-01-2022,27.8
Turkey,TUR,03-01-2022,28.53
Turkey,TUR,05-01-2022,29.9
Turkey,TUR,06-01-2022,30.61
Turkey,TUR,07-01-2022,31.4
Turkey,TUR,08-01-2022,31.79
Turkey,TUR,09-01-2022,32.09
Turkey,TUR,10-01-2022,32.73
Turkey,TUR,11-01-2022,33.27
Turkey,TUR,12-01-2022,33.74
Turkey,TUR,13-01-2022,34.18
Turkey,TUR,14-01-2022,34.69
Turkey,TUR,15-01-2022,34.94
Turkey,TUR,16-01-2022,35.1
Turkey,TUR,17-01-2022,35.45
Turkey,TUR,18-01-2022,35.74
Turkey,TUR,19-01-2022,35.96
Turkey,TUR,20-01-2022,36.19
Turkey,TUR,21-01-2022,36.44
Turkey,TUR,22-01-2022,36.55
Turkey,TUR,23-01-2022,36.62
Turkey,TUR,24-01-2022,36.81
Turkey,TUR,25-01-2022,36.97
Turkey,TUR,26-01-2022,37.11
Turkey,TUR,27-01-2022,37.27
Turkey,TUR,28-01-2022,37.46
Turkey,TUR,29-01-2022,37.55
Turkey,TUR,30-01-2022,37.62
Turkey,TUR,31-01-2022,37.82
Turkey,TUR,01-02-2022,38
Turkey,TUR,02-02-2022,38.16
Turkey,TUR,03-02-2022,38.33
Turkey,TUR,04-02-2022,38.53
Turkey,TUR,05-02-2022,38.62
Turkey,TUR,06-02-2022,38.7
Turkey,TUR,07-02-2022,38.91
Turkey,TUR,08-02-2022,39.08
Turkey,TUR,09-02-2022,39.25
Turkey,TUR,10-02-2022,39.42
Turkey,TUR,11-02-2022,39.61
Turkey,TUR,12-02-2022,39.7
Turkey,TUR,13-02-2022,39.77
Turkey,TUR,14-02-2022,39.93
Turkey,TUR,15-02-2022,40.08
Turkey,TUR,16-02-2022,40.22
Turkey,TUR,17-02-2022,40.34
Turkey,TUR,18-02-2022,40.47
Turkey,TUR,19-02-2022,40.53
Turkey,TUR,20-02-2022,40.58
Turkey,TUR,21-02-2022,40.72
Turkey,TUR,22-02-2022,40.85
Turkey,TUR,23-02-2022,40.96
Turkey,TUR,24-02-2022,41.05
Turkey,TUR,25-02-2022,41.16
Turkey,TUR,26-02-2022,41.2
Turkey,TUR,27-02-2022,41.23
Turkey,TUR,28-02-2022,41.32
Turkey,TUR,01-03-2022,41.4
Turkey,TUR,02-03-2022,41.48
Turkey,TUR,03-03-2022,41.54
Turkey,TUR,04-03-2022,41.61
Turkey,TUR,05-03-2022,41.63
Turkey,TUR,06-03-2022,41.65
Turkey,TUR,07-03-2022,41.7
Turkey,TUR,08-03-2022,41.75
Turkey,TUR,09-03-2022,41.79
Turkey,TUR,10-03-2022,41.82
Turkey,TUR,11-03-2022,41.86
Turkey,TUR,12-03-2022,41.87
Turkey,TUR,13-03-2022,41.88
Turkey,TUR,14-03-2022,41.9
Turkey,TUR,15-03-2022,41.93
Turkey,TUR,16-03-2022,41.96
Turkey,TUR,17-03-2022,41.99
Turkey,TUR,18-03-2022,42.03
Turkey,TUR,19-03-2022,42.05
Turkey,TUR,20-03-2022,42.06
Turkey,TUR,21-03-2022,42.11
Turkey,TUR,22-03-2022,42.17
Turkey,TUR,23-03-2022,42.23
Turkey,TUR,24-03-2022,42.28
Turkey,TUR,25-03-2022,42.34
Turkey,TUR,26-03-2022,42.36
Turkey,TUR,27-03-2022,42.37
Turkey,TUR,28-03-2022,42.43
Turkey,TUR,29-03-2022,42.49
Turkey,TUR,30-03-2022,42.55
Turkey,TUR,31-03-2022,42.61
Turkey,TUR,03-04-2022,42.69
Turkey,TUR,04-04-2022,42.71
Turkey,TUR,05-04-2022,42.74
Turkey,TUR,06-04-2022,42.76
Turkey,TUR,07-04-2022,42.78
Turkey,TUR,08-04-2022,42.81
Turkey,TUR,09-04-2022,42.82
Turkey,TUR,10-04-2022,42.82
Turkey,TUR,11-04-2022,42.84
Turkey,TUR,12-04-2022,42.87
Turkey,TUR,13-04-2022,42.89
Turkey,TUR,14-04-2022,42.91
Turkey,TUR,17-04-2022,42.94
Turkey,TUR,18-04-2022,42.95
Turkey,TUR,19-04-2022,42.97
Turkey,TUR,20-04-2022,42.99
Turkey,TUR,21-04-2022,43
Turkey,TUR,23-04-2022,43.02
Turkey,TUR,24-04-2022,43.02
Turkey,TUR,25-04-2022,43.04
Turkey,TUR,26-04-2022,43.05
Turkey,TUR,27-04-2022,43.06
Turkey,TUR,28-04-2022,43.08
Turkey,TUR,29-04-2022,43.09
Turkey,TUR,30-04-2022,43.09
Turkey,TUR,01-05-2022,43.09
Turkey,TUR,02-05-2022,43.09
Turkey,TUR,03-05-2022,43.09
Turkey,TUR,04-05-2022,43.1
Turkey,TUR,05-05-2022,43.11
Turkey,TUR,06-05-2022,43.12
Turkey,TUR,07-05-2022,43.13
Turkey,TUR,08-05-2022,43.13
Turkey,TUR,09-05-2022,43.15
Turkey,TUR,10-05-2022,43.16
Turkey,TUR,11-05-2022,43.18
Turkey,TUR,12-05-2022,43.19
Turkey,TUR,13-05-2022,43.2
Turkey,TUR,14-05-2022,43.2
Turkey,TUR,15-05-2022,43.21
Turkey,TUR,16-05-2022,43.22
Turkey,TUR,17-05-2022,43.23
Turkey,TUR,18-05-2022,43.24
Turkey,TUR,19-05-2022,43.24
Turkey,TUR,21-05-2022,43.25
Turkey,TUR,22-05-2022,43.25
Turkey,TUR,23-05-2022,43.26
Turkey,TUR,24-05-2022,43.27
Turkey,TUR,25-05-2022,43.28
Turkey,TUR,26-05-2022,43.28
Ukraine,UKR,16-12-2021,0
Ukraine,UKR,17-12-2021,0
Ukraine,UKR,18-12-2021,0
Ukraine,UKR,19-12-2021,0
Ukraine,UKR,20-12-2021,0
Ukraine,UKR,21-12-2021,0
Ukraine,UKR,22-12-2021,0
